Smiles,PIC50
CC(C)=CCc1c(O)cc(-c2cc3ccc(O)cc3o2)cc1O,5.91721463
COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,5.508638306
CCC(=O)NC(c1cccs1)c1ccc2cccnc2c1O,4.301029996
COCCNC(=O)c1cc(-c2ccccc2)sc1N,4.525783736
Cc1ccc(-c2cc(-c3cccc(F)c3)[nH]n2)c(O)c1,4.744727495
CC(c1cc2ccccc2s1)N(O)C(N)=O,6.397940009
Cc1ccc(-c2cc(-c3ccc(F)cc3)[nH]n2)c(O)c1,4.958607315
Cc1ccc(-c2cc(-c3ccccc3C)[nH]n2)c(O)c1,5
CNc1oc(-c2cccc3ccccc23)nc1C#N,6.113509275
CNc1oc(-c2cccc3ccccc23)nc1C#N,6.522878745
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,7.30980392
CCCCNC(=O)c1cc(-c2ccc(Br)cc2)sc1N,4.301029996
CNc1oc(-c2cccc3ccccc23)nc1C#N,6.48148606
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,5.89279003
CCCCCc1ccc(S(=O)(=O)NCCc2c[nH]c3cc(C(=O)OC)ccc23)cc1,6.326058001
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(OC)cc3)n[nH]c2CC(C)C)cc1,6.515700161
CCN([C@@H]1CCN(C(C)(C)c2ccccc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1cnccn1,8.568636236
O=C1O[C@H](c2ccc(O)c(O)c2)[C@H]2CO[C@H](c3ccc(O)c(O)c3)[C@@H]12,6.283996656
COc1cc2ccc(=O)oc2cc1O,4.782516056
OC[C@@H]1[C@@H]([C@H](O)c2ccc(O)c(O)c2)CO[C@@H]1c1ccc(O)c(O)c1,6.119186408
CCCCc1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,6.27572413
CCCCCc1ccc(S(=O)(=O)NC(=O)Cc2c[nH]c3ccccc23)cc1,5
CCCCCc1ccc(S(=O)(=O)NC(C)Cc2c[nH]c3ccccc23)cc1,5.795880017
CCCCCc1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,6.37675071
O=S(=O)(NCCc1c[nH]c2ccccc12)c1ccc(-c2ccccc2)cc1,5.468521083
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(C(F)(F)F)cc3)[nH]c3ccccc23)cc1,7.37675071
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccc(OC)cc2)cc1,7.853871964
COc1ccc(-c2[nH]c(-c3cccs3)nc2CCNS(=O)(=O)N(C)[C@@H]2CCN(Cc3ccc(Cl)c(Cl)c3)C2)cc1,7.080921908
CCc1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,5
CCCc1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,5.494850022
CC(C)c1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,6.853871964
CN(CCO)C(=O)c1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,6.356547324
CN(C)CCN(C)C(=O)c1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,7.119186408
Cc1cccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)c1,6.494850022
CC(C)Cc1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,6.769551079
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cc(OC)ccc3OC)[nH]c3ccccc23)cc1,7.552841969
O=C(Nc1ccccc1)c1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,7.292429824
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N(C)[C@H]2CCN(Cc3ccccc3)C2)cc1,7.096910013
CCN([C@@H]1CCN(C(C)c2ccc(F)cc2)C1)S(=O)(=O)NCCc1nc(-c2cccs2)[nH]c1-c1ccc(OC)cc1,7.124938737
CCCCc1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,5.397940009
CC(C)(C)c1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,6.568636236
N#Cc1ccn2c(-c3ccccc3)c(-c3ccccc3)cc2c1,4.292429824
CCCCCc1ccc(S(=O)(=O)NCCCc2nc(-c3ccccc3)[nH]c2-c2ccc(OC)cc2)cc1,6.853871964
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3csc(C)n3)[nH]c2-c2ccc(OC)cc2)cc1,6.142667504
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N2CCN(c3ccccc3)CC2)cc1,5.462180905
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccc(C(F)(F)F)cc2)cc1,6.42945706
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,5.748288795
CCCCCc1ccc(S(=O)(=O)NCCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,8
CCCCCc1ccc(S(=O)(=O)NCCCCc2c[nH]c3ccccc23)cc1,6.958607315
COc1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,5.823908741
COc1ccc(NC(=O)c2ccc(S(=O)(=O)NCCc3c(-c4cc5ccccc5o4)[nH]c4ccccc34)cc2)cc1,7.585026652
O=C(NC1CCCCC1)c1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,7.468521083
NNC(=O)c1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,7.050609993
NNC(=O)c1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,6.869666232
CCCCCC(=O)/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O,4.301029996
CCCCC/C=C\CC(=O)/C=C/C=C\C/C=C\CCCC(=O)O,4.301029996
COc1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)n3ccc(C#N)cc23)cc1,4.431798276
O=S(=O)(NCCc1c[nH]c2ccccc12)c1ccc(-c2ccccc2)cc1,5.37675071
CCCCCc1ccc(S(=O)(=O)NCCCc2c[nH]c3ccccc23)cc1,6.468521083
CCCCCc1ccc(S(=O)(=O)NCCc2c[nH]c3ccc(F)cc23)cc1,5.200659451
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,7.677780705
Cc1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,6.327902142
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)c2ccc(C)cc2)cc1,6.438898616
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3cccs3)[nH]c2-c2ccc(OC)cc2)cc1,8.22184875
CCCCCc1ccc(S(=O)(=O)NCCc2nc(C)[nH]c2-c2ccc(OC)cc2)cc1,5
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccc(OC)cc3)[nH]c2-c2ccc(OC)cc2)cc1,5
CCN([C@@H]1CCN(C(C)(C)c2ccccc2)C1)S(=O)(=O)NCCc1nc(-c2cccs2)[nH]c1-c1ccc(OC)cc1,6.879426069
CN([C@@H]1CCN(Cc2ccccc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1ccccc1,8.124938737
COc1cc2oc(=O)ccc2cc1O,4.821023053
Cc1cc(-c2[nH]nc(-c3cccs3)c2CCNS(=O)(=O)N(C)[C@@H]2CCN(Cc3ccccc3)C2)no1,8.37675071
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccs3)n[nH]c2-c2ccccc2)cc1,7.552841969
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccs3)n[nH]c2-c2cccs2)cc1,8.397940009
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccccc3OC)n[nH]c2-c2ccccc2)cc1,5.913640169
COc1cccc(-c2[nH]nc(-c3cccs3)c2CCNS(=O)(=O)N(C)[C@@H]2CCN(Cc3ccccc3)C2)c1,8.823908741
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(OC)cc3)n[nH]c2-c2ccccc2)cc1,5.806875402
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccs3)n[nH]c2-c2ccccc2)cc1,7.958607315
CCN([C@@H]1CCN(C(C)(C)c2ccccc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1cnccn1,8.387216143
CCN([C@@H]1CCN(C(C)c2ccc(F)cc2)C1)S(=O)(=O)NCCc1nc(-c2cccs2)[nH]c1-c1ccc(OC)cc1,8.522878745
CCCCNC(=O)c1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,7.37675071
CCCCCc1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,5.991399828
CCc1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,6.585026652
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccccc3)[nH]c3ccccc23)cc1,6.853871964
CCCCCc1ccc(S(=O)(=O)NCCCc2c[nH]c3ccccc23)cc1,7.327902142
CCCCCc1ccc(S(=O)(=O)NCCc2c[nH]c3ccc(-c4ccc[nH]4)cc23)cc1,6.107905397
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3cccnc3)[nH]c2-c2ccc(OC)cc2)cc1,6.251811973
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)cc1,6.4225082
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3cccc([N+](=O)[O-])c3)[nH]c2-c2ccc(OC)cc2)cc1,5.958607315
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N2CCN(c3ccccc3)CC2)cc1,6.673664139
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccn3)[nH]c2-c2ccc(OC)cc2)cc1,6.013228266
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(OCC)cc3)[nH]c3ccccc23)cc1,7.37675071
CCCc1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,5.504455662
O=S(=O)(NCCCc1c(-c2cc3ccccc3o2)[nH]c2ccccc12)c1ccc(-c2ccccc2)cc1,7.769551079
CN(C)c1cccc2c(S(=O)(=O)NCCc3c[nH]c4ccccc34)cccc12,5.428291168
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccccc3)[nH]c3ccccc23)cc1,7.207608311
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccccc2)cc1,7.48148606
COc1ccc(-c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,6.607303047
CN(CCO)C(=O)c1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,5.392544977
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N[C@@H]2CCN(Cc3ccccc3)C2)cc1,6.14327111
COc1ccc(-c2[nH]c(-c3cccs3)nc2CCNS(=O)(=O)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)cc1,6.876148359
CCCCCN1CCN(S(=O)(=O)NCCc2nc(-c3cccs3)[nH]c2-c2ccc(OC)cc2)CC1,7.040958608
CCCCCc1ccc(S(=O)(=O)NCCCc2nc(-c3cccs3)[nH]c2-c2ccc(OC)cc2)cc1,7.27572413
CCCCc1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,5.512861625
CC(C)(C)c1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,6.638272164
CCCCCc1ccc(S(=O)(=O)NCCc2c[nH]c3ccc(C)cc23)cc1,5.408935393
N#Cc1ccn2c(-c3ccccc3)c(-c3ccccc3)c(C(=O)c3ccccc3)c2c1,4.366531544
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccc(OC)c3)n[nH]c2-c2ccccc2)cc1,6.280668713
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccs3)n[nH]c2-c2cc(C)on2)cc1,7.443697499
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccs3)n[nH]c2-c2cnccn2)cc1,7.187086643
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(OC)cc3)n[nH]c2C)cc1,5.400116928
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccc(OC)c3)n[nH]c2-c2ccccc2)cc1,7.167491087
CN([C@@H]1CCN(Cc2ccccc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1ccccc1,8.443697499
CN([C@@H]1CCN(Cc2ccccc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1cccs1,8.698970004
CCN([C@@H]1CCN([C@@H](C)c2ccccc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1cnccn1,8.744727495
Cc1cc(-c2[nH]nc(-c3cccs3)c2CCNS(=O)(=O)N(C)[C@@H]2CCN(Cc3ccccc3)C2)no1,7.823908741
CCN([C@@H]1CCN([C@@H](C)c2ccccc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1cnccn1,8.619788758
CCN([C@@H]1CCN(C(C)c2ccc(F)cc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1cnccn1,8.508638306
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc4oc5ccccc5c4c3)[nH]c3ccccc23)cc1,8
c1ccc2c(c1)SCc1c-2[nH]c2ccccc12,5.950781977
C=CCOC(=O)NS(=O)(=O)Nc1cc(-c2cc3cc(F)ccc3[nH]2)ccc1OC,6.26760624
N#Cc1ccn2c(-c3ccccc3)c(-c3ccccc3)c(OS(=O)(=O)C(F)(F)F)c2c1,4.229147988
Cc1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,7.107905397
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)n(C)c3ccccc23)cc1,6.844663963
Cc1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,8
O=C(NC1CCCCC1)c1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,7.920818754
COc1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,5.962573502
Oc1ccc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2ccc(O)c(O)c2)cc1O,6.283996656
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(C(F)(F)F)cc3)[nH]c3ccccc23)cc1,7.958607315
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cc(OC)ccc3OC)[nH]c3ccccc23)cc1,6.879426069
O=C(Nc1ccccc1)c1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,7.823908741
CCCCNC(=O)c1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,6.950781977
Cc1ccccc1-c1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,6.036212173
CCc1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,7.327902142
C=CCOC(=O)NS(=O)(=O)Nc1cc(-c2cc3ccccc3[nH]2)ccc1OC,6.200659451
O=S(=O)(NCCc1c(-c2cc3ccccc3o2)[nH]c2ccccc12)c1ccc(Br)cc1,7.522878745
O=S(=O)(NCCc1c(-c2cc3ccccc3o2)[nH]c2ccccc12)c1ccc(Br)cc1,6.793174124
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3cnccn3)[nH]c2-c2ccc(OC)cc2)cc1,5.55129368
CCCCCc1ccc(S(=O)(=O)NCCc2nc(C(C)(C)C)[nH]c2-c2ccc(OC)cc2)cc1,5.716698771
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccc(C(F)(F)F)cc2)cc1,7.142667504
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3cccs3)[nH]c2-c2ccc(OC)cc2)cc1,7.886056648
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccn3)[nH]c2-c2ccc(OC)cc2)cc1,2.27392513
Cc1ccc(S(=O)(=O)Oc2c(-c3ccccc3)c(-c3ccccc3)n3ccc(C#N)cc23)cc1,4.602059991
CC(=O)Oc1c(-c2ccccc2)c(-c2ccccc2)n2ccc(C#N)cc12,4.124938737
CC(=O)c1c(-c2ccccc2)c(-c2ccccc2)n2ccc(C#N)cc12,4.356547324
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccc(C)c3)[nH]c3ccccc23)cc1,7.602059991
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccc(C)c3)[nH]c3ccccc23)cc1,7.236572006
CCCCCc1ccc(S(=O)(=O)NCCc2c[nH]c3cc(F)ccc23)cc1,5.537602002
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(OC)cc3)[nH]c3ccccc23)cc1,6.785156152
CCCCCc1ccc(S(=O)(=O)NCCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,7.853871964
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(OC)cc3)n[nH]c2-c2ccccc2)cc1,6.823908741
CCN([C@@H]1CCN(C(C)c2ccc(F)cc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1cnccn1,8.853871964
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccccc3)n[nH]c2Cc2ccccc2)cc1,6.037157319
CN([C@@H]1CCN(Cc2ccccc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1cccs1,8.15490196
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,5.528268349
CCN([C@@H]1CCN(C(C)(C)c2ccccc2)C1)S(=O)(=O)NCCc1nc(-c2cccs2)[nH]c1-c1ccc(OC)cc1,8
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccc(Cl)cc3)[nH]c2-c2ccc(OC)cc2)cc1,5.958607315
CCCCCCCCc1ccc(O)cc1,5.387958255
COc1ccc(-c2[nH]c(-c3cccs3)nc2CCNS(=O)(=O)N(C)[C@@H]2CCN(Cc3ccccc3)C2)cc1,7.420216403
N#Cc1ccn2c(-c3ccccc3)c(-c3ccccc3)c(OCOCc3ccccc3)c2c1,4.408935393
N#Cc1ccn2c(-c3ccccc3)c(-c3ccccc3)c(C=O)c2c1,4.214670165
N#Cc1ccn2c(-c3ccccc3)c(-c3ccccc3)c(CO)c2c1,4.468521083
N#Cc1ccn2c(-c3ccccc3)c(-c3ccccc3)c(C(O)c3ccccc3)c2c1,4.318758763
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccccc3)n[nH]c2-c2ccccc2)cc1,7.455931956
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccs3)n[nH]c2-c2cc(C)on2)cc1,8
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccs3)n[nH]c2-c2cccc(OC)c2)cc1,7.27572413
CCN([C@@H]1CCN([C@H](C)c2ccccc2)C1)S(=O)(=O)NCCc1c(-c2cccs2)n[nH]c1-c1cnccn1,8.086186148
COc1ccccc1N,5.688670048
O=S(=O)(NCCc1c(-c2cc3ccccc3o2)[nH]c2ccccc12)c1ccc(-c2ccncc2)cc1,6.747146969
CCCCCN1CCN(S(=O)(=O)NCCc2nc(-c3cccs3)[nH]c2-c2ccc(OC)cc2)CC1,6.189767482
CCCCCc1ccc(S(=O)(=O)NCCCc2nc(-c3cccs3)[nH]c2-c2ccc(OC)cc2)cc1,6.402304814
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccncc3)[nH]c2-c2ccc(OC)cc2)cc1,2.493359694
COc1ccc(-c2[nH]c(-c3cccs3)nc2CCNS(=O)(=O)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)cc1,7.443697499
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2cccc(OC)c2)cc1,7.086186148
COc1ccc(-c2[nH]c(-c3cccs3)nc2CCNS(=O)(=O)N2CCN(c3ccccc3Cl)CC2)cc1,6.879426069
CCCCN1CCN(S(=O)(=O)NCCc2nc(-c3cccs3)[nH]c2-c2ccc(OC)cc2)CC1,7.301029996
COc1ccc(-c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,7.568636236
CC(C)c1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,6.552841969
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,8.22184875
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(OC)cc3)[nH]c3ccccc23)cc1,7.431798276
CCCCCc1ccc(S(=O)(=O)NCCc2nc(C3CC3)[nH]c2-c2ccc(OC)cc2)cc1,5
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2cccc(OC)c2)cc1,6.274905479
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccccc2)cc1,6.790484985
O=S(=O)(NCCCc1c(-c2cc3ccccc3o2)[nH]c2ccccc12)c1ccc(-c2ccccc2)cc1,8.096910013
CCCCCc1ccc(S(=O)(=O)NCCc2c[nH]c3c(C)cccc23)cc1,6.48148606
CCCCN1CCN(S(=O)(=O)NCCc2nc(-c3cccs3)[nH]c2-c2ccc(OC)cc2)CC1,7.853871964
COc1ccc(NC(=O)c2ccc(S(=O)(=O)NCCc3c(-c4cc5ccccc5o4)[nH]c4ccccc34)cc2)cc1,7.958607315
CCc1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,5
CCCCC/C=C\C/C=C\C/C=C\C=C\C(=O)CCCC(=O)O,4.602059991
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cnc4ccccc4c3)[nH]c3ccccc23)cc1,7.886056648
O=S(=O)(NCCc1c(-c2cc3ccccc3o2)[nH]c2ccccc12)c1ccc(-c2ccncc2)cc1,7.327902142
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N(C)[C@@H]2CCN(Cc3ccccc3)C2)cc1,7.508638306
CCCCCc1ccc(S(=O)(=O)NCCc2nc(C3CC3)[nH]c2-c2ccc(OC)cc2)cc1,5
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccc(F)cc2)cc1,7.229147988
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)c2ccc(C)cc2)cc1,5.552841969
CCCCCc1ccc(S(=O)(=O)NCCCc2nc(-c3ccccc3)[nH]c2-c2ccc(OC)cc2)cc1,6.039053804
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cnc4ccccc4c3)[nH]c3ccccc23)cc1,7.301029996
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)n(C)c3ccccc23)cc1,5.847711656
CCCCCc1ccc(S(=O)(=O)NCCc2c[nH]c3cc(C(=O)OC)ccc23)cc1,6.627087997
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccccc3)n[nH]c2Cc2ccccc2)cc1,6.801342913
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccs3)n[nH]c2-c2cnccn2)cc1,7.920818754
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccccc3)n[nH]c2-c2ccccc2)cc1,6.504455662
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccc(F)cc2)cc1,6.583359493
C=CCOC(=O)NS(=O)(=O)Nc1cccc(-c2cc3ccccc3[nH]2)c1,4.301029996
CCCCc1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,6.698970004
CC(C)Cc1ccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,6.040958608
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(OCC)cc3)[nH]c3ccccc23)cc1,7.958607315
Cc1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,5
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N(C)[C@H]2CCN(Cc3ccccc3)C2)cc1,7.085128182
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccc(Cl)cc3)[nH]c2-c2ccc(OC)cc2)cc1,7.677780705
NNc1nncc2ccccc12,5.437826137
COc1c(-c2ccccc2)c(-c2ccccc2)n2ccc(C#N)cc12,4.113509275
Cc1ccccc1-c1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1,6.337242168
Cc1cccc(-c2ccc(S(=O)(=O)NCCc3c[nH]c4ccccc34)cc2)c1,6.346787486
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,5.157640427
NNc1ccccc1,5.778325003
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc4oc5ccccc5c4c3)[nH]c3ccccc23)cc1,7.148741651
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N[C@H]2CCN(Cc3ccccc3)C2)cc1,6.565431096
COc1ccc(-c2[nH]c(-c3cccs3)nc2CCNS(=O)(=O)N2CCN(c3ccccc3Cl)CC2)cc1,7.346787486
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccc(C)cc3)[nH]c2-c2ccc(OC)cc2)cc1,5.522878745
CCCCCc1ccc(S(=O)(=O)N2CCC(c3c[nH]c4ccccc34)C2)cc1,5
N#Cc1ccn2c(-c3ccccc3)c(-c3ccccc3)c(Cc3ccccc3)c2c1,4.337242168
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,5.29191919
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cccs3)n[nH]c2-c2cccc(OC)c2)cc1,8.045757491
CCCCCc1ccc(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccc(OC)cc2)cc1,7.301029996
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N[C@@H]2CCN(Cc3ccccc3)C2)cc1,7.080921908
COc1ccc(-c2[nH]c(-c3ccccc3)nc2CCNS(=O)(=O)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)cc1,7.259637311
CCCCCc1ccc(S(=O)(=O)NCCc2nc[nH]c2-c2ccc(OC)cc2)cc1,5
CCCCCc1ccc(S(=O)(=O)NCCc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc1,7.677780705
CCCCc1ccc(S(=O)(=O)NCCc2c(-c3ccc(OC)cc3)[nH]c3ccccc23)cc1,6.958607315
COc1ccc(-c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C(=O)O)cc2)cc1,5
CCCCCC(=O)/C=C/C=C\CCCCCCCC(=O)O,4
CC(C)COC(=O)NS(=O)(=O)Nc1cccc(-c2cc3ccccc3[nH]2)c1,4.523313257
